trip_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance_km,fare_amount,payment_type,driver_id
209,2026-04-01 18:20:00,2026-04-01 18:46:05,-73.997018,40.718706,-73.996697,40.690232,4,4.62,106.78,tarjeta,101
210,2026-04-17 16:13:00,2026-04-17 16:49:37,-73.962382,40.763892,-73.994038,40.718947,4,5.67,107.72,tarjeta,123
211,2026-04-22 13:37:00,2026-04-22 14:08:13,-73.998598,40.628871,-73.993824,40.722806,1,5.23,87.86,efectivo,112
212,2026-04-04 09:55:00,2026-04-04 10:25:19,-74.015749,40.691229,-73.993246,40.70709,4,6.72,123.79,efectivo,100
213,2026-04-11 18:15:00,2026-04-11 18:27:18,-74.013544,40.722765,-74.013796,40.708298,4,1.23,43.94,efectivo,164
214,2026-04-22 16:20:00,2026-04-22 17:32:48,-73.754185,40.643645,-73.760309,40.666802,4,19.29,350.1,tarjeta,155
215,2026-04-10 14:17:00,2026-04-10 14:43:53,-74.002972,40.703318,-74.009636,40.711122,1,3.43,82.78,app,127
216,2026-04-08 10:37:00,2026-04-08 11:04:24,-73.992927,40.706171,-74.006102,40.698598,2,5.22,104.87,tarjeta,112
217,2026-04-26 11:56:00,2026-04-26 12:47:38,-73.801774,40.641301,-73.981094,40.674083,2,15.1,211.0,app,119
218,2026-04-26 13:06:00,2026-04-26 13:35:55,-73.99533,40.701945,-74.008686,40.704461,2,4.44,108.14,app,154
219,2026-04-14 08:28:00,2026-04-14 09:06:49,-73.957511,40.803327,-73.947522,40.740153,1,9.43,128.64,efectivo,173
220,2026-04-05 01:51:00,2026-04-05 02:26:15,-73.991736,40.694332,-73.957454,40.776189,3,6.52,137.29,app,128
221,2026-04-27 21:41:00,2026-04-27 22:12:12,-74.009724,40.704547,-74.008109,40.702165,2,6.08,126.5,efectivo,118
222,2026-04-28 20:05:00,2026-04-28 20:22:27,-73.97226,40.766183,-73.995777,40.711134,4,2.13,61.73,tarjeta,131
223,2026-04-13 07:43:00,2026-04-13 09:40:45,-73.75359,40.650622,-73.939389,40.748089,3,24.5,341.63,tarjeta,159
224,2026-04-07 06:12:00,2026-04-07 06:28:23,-73.984357,40.663602,-73.946964,40.728503,3,1.92,55.25,tarjeta,108
225,2026-04-14 07:13:00,2026-04-14 08:21:26,-73.79192,40.668051,-73.941005,40.727773,1,13.61,220.81,tarjeta,100
226,2026-04-29 12:53:00,2026-04-29 13:23:16,-73.999217,40.640652,-73.939659,40.735842,1,6.91,137.42,tarjeta,174
227,2026-04-09 12:03:00,2026-04-09 12:26:11,-74.011238,40.720515,-74.000518,40.709464,1,4.61,93.75,tarjeta,115
228,2026-04-08 07:57:00,2026-04-08 09:01:59,-74.002981,40.723546,-73.77156,40.635079,2,12.76,214.52,app,162
229,2026-04-20 21:08:00,2026-04-20 21:27:06,-73.968849,40.764748,-74.008696,40.716401,2,3.1,81.43,app,163
230,2026-04-06 13:24:00,2026-04-06 14:23:52,-73.942327,40.750901,-73.761718,40.654382,1,12.26,185.58,efectivo,161
231,2026-04-28 18:53:00,2026-04-28 19:33:34,-74.018604,40.67096,-73.954302,40.791275,1,7.13,135.28,tarjeta,110
232,2026-04-17 17:22:00,2026-04-17 17:36:57,-73.952246,40.736398,-74.01693,40.702642,2,3.14,63.84,efectivo,153
233,2026-04-17 08:23:00,2026-04-17 08:51:23,-73.992612,40.69241,-74.010184,40.724999,4,5.4,115.07,efectivo,101
234,2026-04-10 18:13:00,2026-04-10 18:39:11,-73.983116,40.807715,-74.012694,40.68988,3,4.73,90.9,efectivo,152
235,2026-04-25 08:00:00,2026-04-25 08:55:51,-74.006126,40.715903,-73.993549,40.69827,1,9.27,185.69,app,130
236,2026-04-05 07:34:00,2026-04-05 08:03:30,-74.000147,40.719811,-73.962963,40.738291,1,5.83,115.95,app,137
237,2026-04-24 19:26:00,2026-04-24 20:45:54,-73.781616,40.654163,-73.937566,40.738813,1,14.98,207.37,efectivo,114
238,2026-04-11 19:35:00,2026-04-11 20:24:07,-73.932186,40.742588,-74.01829,40.704514,3,9.29,167.77,efectivo,148
239,2026-04-22 08:09:00,2026-04-22 08:34:24,-73.971277,40.80819,-73.976453,40.647406,3,4.45,104.75,tarjeta,146
240,2026-04-13 09:50:00,2026-04-13 10:06:09,-73.991295,40.712432,-74.001169,40.716311,2,2.82,57.46,efectivo,164
241,2026-04-17 08:29:00,2026-04-17 09:34:35,-74.016548,40.69674,-73.809632,40.655336,1,13.0,240.31,efectivo,169
242,2026-04-01 10:12:00,2026-04-01 10:31:01,-73.962397,40.728081,-73.944536,40.744028,4,1.63,61.21,efectivo,176
243,2026-04-12 14:59:00,2026-04-12 16:08:32,-73.757297,40.653077,-74.002139,40.695455,2,13.61,244.71,app,155
244,2026-04-14 18:56:00,2026-04-14 20:26:03,-74.002678,40.694471,-73.777952,40.646284,2,18.68,376.16,efectivo,100
245,2026-04-27 16:03:00,2026-04-27 16:19:47,-74.005497,40.716006,-73.980005,40.788494,1,2.94,74.84,efectivo,164
246,2026-04-08 18:10:00,2026-04-08 18:27:17,-74.007199,40.690412,-73.959733,40.762186,1,1.6,51.04,efectivo,123
247,2026-04-14 22:43:00,2026-04-14 23:00:16,-73.955679,40.780901,-73.93862,40.752164,1,3.13,68.64,app,165
248,2026-04-04 17:38:00,2026-04-04 18:12:03,-73.936363,40.752811,-74.001196,40.706099,2,6.21,143.18,app,162
249,2026-04-01 11:31:00,2026-04-01 12:22:41,-73.930479,40.746568,-73.97159,40.636504,2,9.09,165.48,app,107
250,2026-04-22 06:50:00,2026-04-22 07:17:53,-74.013699,40.703366,-73.997284,40.708722,3,3.25,76.02,tarjeta,170
251,2026-04-04 18:48:00,2026-04-04 18:59:42,-73.953988,40.793032,-74.01417,40.706267,4,1.71,45.59,app,124
252,2026-04-13 04:22:00,2026-04-13 05:03:17,-74.011026,40.690941,-74.018297,40.694744,2,8.12,158.21,efectivo,145
253,2026-04-27 11:30:00,2026-04-27 11:50:55,-73.996651,40.702286,-74.01166,40.699069,3,2.42,67.1,app,167
254,2026-04-03 07:05:00,2026-04-03 07:32:44,-74.007856,40.695436,-73.992996,40.698054,3,5.93,94.92,tarjeta,162
255,2026-04-07 08:51:00,2026-04-07 10:21:18,-73.782665,40.65318,-73.792707,40.643732,2,23.34,370.81,efectivo,113
256,2026-04-13 08:08:00,2026-04-13 08:24:03,-73.993595,40.695502,-74.010177,40.710534,1,1.27,57.57,tarjeta,171
257,2026-04-30 15:40:00,2026-04-30 16:16:53,-73.954127,40.761688,-74.006272,40.694931,3,8.46,145.51,tarjeta,144
258,2026-04-07 22:05:00,2026-04-07 23:24:10,-73.948027,40.73454,-73.779551,40.650681,3,21.2,283.17,tarjeta,143
259,2026-04-30 17:59:00,2026-04-30 19:02:50,-73.782581,40.651606,-73.957051,40.746863,4,19.72,278.54,efectivo,126
260,2026-04-12 19:57:00,2026-04-12 20:11:37,-73.952073,40.751311,-74.00266,40.673483,2,1.99,58.72,app,110
261,2026-04-16 16:45:00,2026-04-16 18:02:32,-73.787553,40.667752,-74.015127,40.700853,3,16.78,298.96,app,139
262,2026-04-06 19:07:00,2026-04-06 20:12:53,-73.795058,40.668449,-73.964475,40.646134,2,16.81,267.84,efectivo,115
263,2026-04-14 15:54:00,2026-04-14 16:09:23,-73.954893,40.788271,-74.009815,40.707245,1,2.84,63.62,tarjeta,175
264,2026-04-01 07:12:00,2026-04-01 08:16:58,-74.012211,40.691012,-73.771272,40.656248,4,14.09,226.21,app,113
265,2026-04-06 08:44:00,2026-04-06 09:30:17,-73.754152,40.636419,-73.998463,40.717438,3,8.9,156.04,app,100
266,2026-04-14 15:47:00,2026-04-14 16:34:24,-73.952787,40.790973,-73.996207,40.699387,4,8.69,161.27,tarjeta,133
267,2026-04-03 19:16:00,2026-04-03 19:55:15,-73.976007,40.767328,-74.001513,40.724575,3,9.34,159.21,efectivo,145
268,2026-04-25 08:19:00,2026-04-25 09:15:27,-74.00709,40.708598,-73.78137,40.647668,4,14.74,244.47,app,177
269,2026-04-13 09:22:00,2026-04-13 09:50:17,-74.011196,40.704349,-74.006101,40.702983,2,6.25,104.93,tarjeta,147
270,2026-04-26 17:06:00,2026-04-26 17:58:01,-74.010192,40.707617,-73.999464,40.706343,1,8.54,169.49,app,122
271,2026-04-09 16:21:00,2026-04-09 17:57:25,-73.797101,40.631904,-73.76098,40.665206,3,17.37,276.26,app,173
272,2026-04-21 09:46:00,2026-04-21 10:59:35,-73.994441,40.69284,-73.759212,40.668397,1,16.39,269.58,app,100
273,2026-04-19 16:51:00,2026-04-19 17:13:21,-73.991213,40.696481,-73.960275,40.747325,2,4.58,81.24,tarjeta,128
274,2026-04-01 14:34:00,2026-04-01 14:55:31,-73.95371,40.762466,-73.978539,40.79832,3,2.12,61.08,tarjeta,157
275,2026-04-21 12:15:00,2026-04-21 12:46:09,-73.971919,40.794613,-73.995664,40.704401,3,7.32,122.78,efectivo,126
276,2026-04-11 10:10:00,2026-04-11 10:36:12,-73.994118,40.708806,-73.972989,40.634985,2,4.14,93.08,app,110
277,2026-04-14 12:04:00,2026-04-14 12:33:43,-74.012806,40.699229,-74.003055,40.703487,4,5.05,118.77,efectivo,139
278,2026-04-30 23:58:00,2026-05-01 01:35:19,-73.77581,40.637832,-74.002382,40.718255,1,16.96,310.49,tarjeta,130
279,2026-04-21 17:43:00,2026-04-21 17:58:02,-74.004386,40.706376,-74.002952,40.717883,3,2.39,57.85,tarjeta,178
280,2026-04-10 12:28:00,2026-04-10 12:58:06,-73.970069,40.762086,-74.017057,40.707508,1,6.78,117.43,tarjeta,128
281,2026-04-20 05:21:00,2026-04-20 06:02:17,-73.963706,40.755983,-73.768316,40.657147,4,9.32,185.85,tarjeta,154
282,2026-04-26 10:02:00,2026-04-26 10:30:09,-73.982774,40.796997,-74.000471,40.692681,4,6.23,130.98,app,132
283,2026-04-19 18:29:00,2026-04-19 18:43:49,-73.949375,40.751396,-74.007532,40.716993,2,3.21,74.95,app,173
284,2026-04-19 14:18:00,2026-04-19 14:37:34,-73.995568,40.708248,-74.00103,40.71834,2,4.01,79.86,efectivo,180
285,2026-04-21 18:13:00,2026-04-21 20:09:04,-73.763602,40.664312,-73.968371,40.783386,4,23.62,341.69,efectivo,126
286,2026-04-03 20:50:00,2026-04-03 21:09:10,-73.991312,40.705495,-74.01334,40.724748,1,1.74,57.94,tarjeta,129
287,2026-04-07 14:46:00,2026-04-07 15:22:22,-73.972444,40.797546,-74.003039,40.723571,4,7.19,134.01,app,168
288,2026-04-04 17:45:00,2026-04-04 18:08:45,-74.011,40.724063,-73.950461,40.765852,2,3.58,69.99,tarjeta,109
289,2026-04-04 17:40:00,2026-04-04 18:06:30,-73.963728,40.679651,-74.014117,40.707119,4,3.44,84.43,efectivo,109
290,2026-04-27 22:38:00,2026-04-27 23:03:50,-73.998416,40.698396,-74.007701,40.702243,2,3.47,68.67,tarjeta,155
291,2026-04-08 11:42:00,2026-04-08 12:12:58,-73.935709,40.728706,-73.997155,40.693184,4,6.1,115.0,tarjeta,165
292,2026-04-15 17:22:00,2026-04-15 19:01:56,-73.777847,40.637958,-74.001367,40.704083,1,19.02,338.06,efectivo,180
293,2026-04-01 08:17:00,2026-04-01 08:40:53,-73.972179,40.795449,-74.010805,40.702032,4,3.84,83.8,app,126
294,2026-04-08 11:25:00,2026-04-08 12:55:23,-73.958287,40.764725,-73.801269,40.64103,4,23.52,327.65,tarjeta,121
295,2026-04-24 06:01:00,2026-04-24 06:48:37,-74.001504,40.690381,-73.991694,40.716275,1,7.6,141.93,app,163
296,2026-04-12 09:45:00,2026-04-12 10:18:59,-73.94372,40.757478,-74.00192,40.702489,3,5.33,131.92,efectivo,111
297,2026-04-01 09:05:00,2026-04-01 09:38:00,-73.933082,40.754163,-74.013911,40.70267,3,4.73,104.07,efectivo,123
298,2026-04-08 17:03:00,2026-04-08 18:22:22,-73.759568,40.633787,-73.961813,40.759779,3,18.68,301.04,efectivo,136
299,2026-04-28 17:22:00,2026-04-28 18:07:04,-74.01842,40.647203,-73.999918,40.693774,3,7.26,153.73,efectivo,107
300,2026-04-26 14:43:00,2026-04-26 16:29:32,-74.002777,40.717005,-73.779848,40.666738,3,18.46,358.89,tarjeta,135
301,2026-04-01 20:37:00,2026-04-01 21:03:26,-73.964378,40.734414,-73.969362,40.759347,2,7.38,137.61,efectivo,158
302,2026-04-23 11:29:00,2026-04-23 11:53:53,-74.000016,40.709133,-74.014697,40.703543,1,5.86,100.32,efectivo,144
303,2026-04-09 17:08:00,2026-04-09 18:18:57,-73.794321,40.646373,-73.991904,40.708369,1,15.08,247.09,tarjeta,170
304,2026-04-07 13:49:00,2026-04-07 14:30:52,-74.001991,40.71868,-73.937328,40.750344,2,7.63,154.21,app,100
305,2026-04-16 10:32:00,2026-04-16 11:21:48,-73.957438,40.766108,-73.960004,40.726333,3,7.41,120.0,tarjeta,110
306,2026-04-16 06:33:00,2026-04-16 06:49:37,-74.0123,40.7001,-73.984319,40.632032,1,1.71,51.62,tarjeta,164
307,2026-04-28 12:03:00,2026-04-28 12:50:51,-74.014434,40.701412,-74.013597,40.723048,4,7.49,149.44,tarjeta,114
308,2026-04-29 19:54:00,2026-04-29 20:36:31,-73.98949,40.77666,-74.001009,40.705288,4,8.62,147.04,tarjeta,134
309,2026-04-23 17:04:00,2026-04-23 17:14:46,-73.941805,40.747018,-73.976937,40.624813,3,1.57,50.13,tarjeta,175
310,2026-04-29 13:30:00,2026-04-29 14:07:26,-73.950751,40.735103,-74.014814,40.693382,3,6.15,122.47,efectivo,180
311,2026-04-11 20:00:00,2026-04-11 20:23:02,-73.974942,40.784622,-74.000825,40.70715,3,4.72,96.49,efectivo,125
312,2026-04-18 00:42:00,2026-04-18 01:26:51,-73.989766,40.80368,-74.007378,40.698642,3,7.03,152.17,efectivo,111
313,2026-04-17 15:31:00,2026-04-17 16:18:52,-73.962223,40.742686,-74.012714,40.71818,3,8.14,168.54,tarjeta,155
314,2026-04-02 08:54:00,2026-04-02 09:17:32,-73.975408,40.649177,-73.960466,40.740873,2,2.53,68.33,tarjeta,148
315,2026-04-01 18:28:00,2026-04-01 18:42:45,-74.014322,40.690413,-74.006014,40.706949,4,3.06,74.37,tarjeta,102
316,2026-04-23 08:30:00,2026-04-23 08:59:25,-73.994184,40.690501,-73.964422,40.756492,3,6.15,113.72,app,158
317,2026-04-18 12:07:00,2026-04-18 12:21:56,-73.973532,40.632233,-74.008854,40.714561,1,1.34,46.12,app,105
318,2026-04-16 18:50:00,2026-04-16 20:15:04,-74.000737,40.696267,-73.786012,40.640999,4,23.09,347.24,app,113
319,2026-04-01 12:56:00,2026-04-01 13:22:29,-73.960388,40.7586,-73.992609,40.714602,3,6.97,99.78,efectivo,100
320,2026-04-03 15:35:00,2026-04-03 16:05:35,-73.771885,40.668314,-73.997458,40.715013,3,9.14,151.59,tarjeta,175
321,2026-04-25 09:26:00,2026-04-25 10:01:32,-73.994518,40.706872,-73.999124,40.703078,2,5.74,120.24,tarjeta,100
322,2026-04-23 13:12:00,2026-04-23 13:29:22,-73.991808,40.705566,-73.995698,40.708801,2,2.37,67.62,efectivo,159
323,2026-04-08 17:13:00,2026-04-08 18:50:04,-73.800402,40.650865,-73.792552,40.666374,3,17.86,260.52,app,173
324,2026-04-11 15:00:00,2026-04-11 16:07:32,-73.763999,40.662301,-73.96284,40.765046,1,12.05,189.94,tarjeta,103
325,2026-04-30 16:00:00,2026-04-30 16:24:31,-74.014756,40.70025,-74.019603,40.693456,2,2.63,83.01,tarjeta,166
326,2026-04-29 11:15:00,2026-04-29 11:51:34,-73.998712,40.701705,-74.012012,40.710358,1,4.78,115.96,efectivo,137
327,2026-04-19 06:44:00,2026-04-19 06:55:59,-73.934123,40.758652,-73.979077,40.765195,1,1.44,43.95,app,137
328,2026-04-08 21:49:00,2026-04-08 22:54:34,-73.759162,40.657295,-73.956363,40.732057,3,13.02,230.59,tarjeta,105
329,2026-04-24 14:55:00,2026-04-24 15:30:24,-73.931535,40.747954,-73.957414,40.774885,4,7.46,134.02,app,120
330,2026-04-14 07:40:00,2026-04-14 09:20:02,-74.019246,40.690391,-73.758792,40.632665,3,24.21,328.16,app,165
331,2026-04-03 18:57:00,2026-04-03 19:30:08,-73.977532,40.775411,-73.975128,40.649844,4,6.65,129.54,app,166
332,2026-04-04 05:34:00,2026-04-04 06:00:38,-73.976896,40.661159,-73.990469,40.708837,4,5.01,102.95,app,124
333,2026-04-07 21:23:00,2026-04-07 22:01:03,-74.007514,40.697419,-73.987771,40.80157,4,5.38,125.16,tarjeta,178
334,2026-04-30 14:19:00,2026-04-30 15:38:52,-73.76252,40.647666,-73.963716,40.749749,1,16.9,283.16,app,129
335,2026-04-03 10:14:00,2026-04-03 10:23:22,-73.943195,40.726772,-73.997619,40.696191,1,1.73,46.54,tarjeta,116
336,2026-04-13 10:23:00,2026-04-13 10:46:20,-74.009735,40.71717,-74.002825,40.700878,3,3.41,97.69,efectivo,143
337,2026-04-18 15:56:00,2026-04-18 16:25:35,-74.007072,40.70364,-74.009909,40.722289,1,6.55,120.19,app,140
338,2026-04-27 05:08:00,2026-04-27 05:25:11,-74.011695,40.690949,-74.016846,40.696218,2,3.61,84.84,app,180
339,2026-04-26 18:31:00,2026-04-26 19:17:52,-73.784099,40.643042,-73.972982,40.671302,4,8.85,158.94,app,133
340,2026-04-08 06:14:00,2026-04-08 06:48:50,-73.992165,40.706546,-73.964179,40.742191,1,4.96,91.41,app,172
341,2026-04-07 07:47:00,2026-04-07 08:41:57,-73.953078,40.800173,-73.940761,40.749425,3,9.06,163.53,tarjeta,120
342,2026-04-23 03:19:00,2026-04-23 04:11:14,-73.991088,40.701716,-73.990405,40.717371,3,9.3,204.09,tarjeta,160
343,2026-04-08 17:37:00,2026-04-08 18:04:56,-74.01834,40.706997,-73.979512,40.768125,1,6.4,109.37,tarjeta,157
344,2026-04-13 13:16:00,2026-04-13 13:43:29,-73.934866,40.738577,-73.978436,40.640847,4,4.07,98.55,tarjeta,118
345,2026-04-26 17:03:00,2026-04-26 17:19:25,-73.988592,40.799,-74.009138,40.711072,4,1.45,51.05,tarjeta,139
346,2026-04-21 14:36:00,2026-04-21 15:19:51,-73.99776,40.701448,-74.01237,40.723837,3,7.49,155.59,efectivo,112
347,2026-04-08 20:13:00,2026-04-08 20:24:02,-73.960845,40.75783,-73.990713,40.694495,2,1.25,43.56,tarjeta,124
348,2026-04-17 15:16:00,2026-04-17 17:26:38,-74.000973,40.717439,-73.799286,40.654153,2,22.16,383.13,app,163
349,2026-04-01 07:34:00,2026-04-01 07:50:45,-73.969816,40.75497,-73.965157,40.784298,1,2.33,62.94,app,168
350,2026-04-28 18:28:00,2026-04-28 18:40:35,-73.996447,40.691692,-73.968729,40.766876,4,2.02,54.7,app,149
351,2026-04-11 10:00:00,2026-04-11 10:15:10,-73.980674,40.632699,-73.931954,40.737052,4,2.41,56.81,app,114
352,2026-04-16 08:34:00,2026-04-16 08:53:31,-73.99478,40.656467,-73.994625,40.710507,4,4.89,84.72,tarjeta,125
353,2026-04-16 18:28:00,2026-04-16 20:00:24,-73.803122,40.656539,-73.933169,40.733331,4,17.45,343.5,efectivo,100
354,2026-04-07 19:42:00,2026-04-07 20:43:07,-73.769338,40.655742,-73.985419,40.797294,2,11.17,221.67,app,149
355,2026-04-26 15:51:00,2026-04-26 16:20:48,-73.989522,40.641727,-73.961652,40.791009,4,4.16,90.07,tarjeta,168
356,2026-04-16 08:48:00,2026-04-16 09:08:31,-73.979636,40.689919,-74.001016,40.670505,3,5.21,106.58,app,104
357,2026-04-19 08:44:00,2026-04-19 09:17:52,-73.996111,40.701853,-73.937989,40.756863,3,5.83,113.68,tarjeta,155
358,2026-04-29 11:44:00,2026-04-29 12:00:07,-73.992473,40.723278,-73.953642,40.752065,4,2.78,73.77,tarjeta,132
359,2026-04-28 06:29:00,2026-04-28 06:42:26,-73.9576,40.79763,-73.95773,40.7273,2,1.91,55.7,tarjeta,108
360,2026-04-21 07:14:00,2026-04-21 08:28:29,-73.77773,40.659683,-73.96376,40.80773,4,13.47,287.03,app,150
361,2026-04-20 09:18:00,2026-04-20 10:16:55,-74.00916,40.701342,-73.99939,40.703374,4,9.0,178.95,tarjeta,142
362,2026-04-22 20:25:00,2026-04-22 22:30:38,-73.768929,40.651729,-73.991831,40.70801,4,22.38,405.16,tarjeta,107
363,2026-04-01 19:03:00,2026-04-01 20:37:47,-73.771759,40.667318,-74.008021,40.713436,4,17.46,268.03,app,111
364,2026-04-21 13:19:00,2026-04-21 13:41:29,-74.000204,40.634081,-73.970634,40.68592,1,2.74,67.73,efectivo,157
365,2026-04-14 13:21:00,2026-04-14 13:35:26,-74.011141,40.696267,-74.011538,40.70179,4,2.57,64.59,efectivo,106
366,2026-04-27 18:54:00,2026-04-27 19:16:40,-73.99223,40.6954,-74.000389,40.662107,1,3.51,72.93,tarjeta,153
367,2026-04-27 12:03:00,2026-04-27 12:21:05,-73.994404,40.69358,-73.955059,40.807164,1,3.16,86.24,efectivo,161
368,2026-04-09 19:53:00,2026-04-09 20:27:18,-73.988621,40.663864,-73.97983,40.781991,1,7.96,124.41,app,154
369,2026-04-25 18:54:00,2026-04-25 19:41:36,-74.011757,40.708044,-73.995993,40.706677,3,7.0,147.43,tarjeta,136
370,2026-04-02 14:51:00,2026-04-02 15:50:01,-74.011784,40.723404,-73.783257,40.645268,2,15.6,255.71,tarjeta,114
371,2026-04-02 06:07:00,2026-04-02 06:21:42,-73.968409,40.734525,-73.953718,40.805031,3,2.28,53.16,tarjeta,119
372,2026-04-13 07:17:00,2026-04-13 09:02:29,-73.772377,40.66003,-74.001203,40.651636,4,18.86,326.91,app,131
373,2026-04-29 20:22:00,2026-04-29 22:12:51,-73.991304,40.716146,-73.783592,40.652952,3,22.53,317.16,app,157
374,2026-04-27 17:53:00,2026-04-27 18:23:27,-73.995381,40.705413,-73.972667,40.689857,4,7.3,137.16,tarjeta,161
375,2026-04-17 08:30:00,2026-04-17 10:11:35,-73.938562,40.741012,-73.797187,40.63076,3,20.44,315.97,efectivo,134
376,2026-04-24 22:25:00,2026-04-24 23:03:59,-74.013354,40.700298,-73.999085,40.716313,1,6.32,113.68,app,123
377,2026-04-05 16:38:00,2026-04-05 17:16:27,-73.793286,40.632909,-74.010697,40.715405,3,8.51,159.82,tarjeta,113
378,2026-04-15 09:08:00,2026-04-15 09:31:34,-73.960374,40.624609,-73.940004,40.743568,3,2.3,68.12,app,149
379,2026-04-03 07:44:00,2026-04-03 08:01:38,-73.974117,40.780924,-73.975815,40.778303,3,1.6,52.98,tarjeta,150
380,2026-04-02 18:34:00,2026-04-02 18:44:28,-73.976797,40.770593,-74.00134,40.704452,4,1.39,39.67,efectivo,138
381,2026-04-29 10:11:00,2026-04-29 11:30:46,-73.771843,40.637954,-73.985274,40.788721,4,17.68,309.19,efectivo,102
382,2026-04-13 01:59:00,2026-04-13 02:33:24,-73.998588,40.713594,-74.013245,40.71026,3,4.97,103.46,app,127
383,2026-04-08 00:26:00,2026-04-08 00:46:54,-74.000174,40.69074,-73.955429,40.796669,3,2.97,74.24,tarjeta,136
384,2026-04-19 09:48:00,2026-04-19 10:13:45,-73.972871,40.769006,-73.943909,40.742532,3,3.36,82.33,app,112
385,2026-04-27 16:36:00,2026-04-27 17:22:26,-73.99823,40.69272,-73.971799,40.663265,1,8.3,126.37,app,127
386,2026-04-16 17:48:00,2026-04-16 18:51:18,-73.791823,40.666673,-73.944687,40.753421,2,14.68,215.81,efectivo,117
387,2026-04-17 17:24:00,2026-04-17 18:02:34,-73.950405,40.780416,-73.950928,40.782969,1,6.68,141.77,app,162
388,2026-04-08 12:47:00,2026-04-08 13:13:44,-73.995333,40.701957,-74.000846,40.705392,1,3.02,86.17,app,177
389,2026-04-21 07:29:00,2026-04-21 08:59:18,-73.806091,40.639218,-74.004876,40.704802,1,17.78,257.16,app,130
390,2026-04-11 16:50:00,2026-04-11 17:11:14,-73.981514,40.632475,-74.006817,40.694608,1,3.78,86.32,app,166
391,2026-04-02 16:26:00,2026-04-02 16:59:11,-73.990426,40.693317,-73.962687,40.803308,2,8.16,121.82,tarjeta,180
392,2026-04-29 08:32:00,2026-04-29 08:52:06,-74.019601,40.692085,-73.972967,40.793277,4,3.24,75.5,efectivo,145
393,2026-04-25 08:27:00,2026-04-25 08:41:12,-73.999927,40.721481,-74.009216,40.710419,4,2.12,58.73,tarjeta,130
394,2026-04-06 15:50:00,2026-04-06 16:22:50,-74.00415,40.703977,-73.967152,40.631946,1,6.19,133.47,efectivo,127
395,2026-04-09 12:50:00,2026-04-09 14:23:45,-73.7555,40.656488,-73.996376,40.709644,2,21.43,306.3,tarjeta,169
396,2026-04-04 20:39:00,2026-04-04 21:27:28,-73.805608,40.66584,-73.931394,40.732427,3,13.05,209.19,tarjeta,179
397,2026-04-15 17:00:00,2026-04-15 17:37:57,-74.014581,40.720805,-73.998481,40.716652,1,8.54,156.45,tarjeta,171
398,2026-04-04 07:49:00,2026-04-04 08:17:40,-73.997507,40.704323,-73.971381,40.761495,1,6.05,116.61,tarjeta,137
399,2026-04-01 11:54:00,2026-04-01 12:43:47,-73.947989,40.744814,-74.009046,40.699681,1,8.84,170.56,app,147
400,2026-04-29 14:41:00,2026-04-29 15:23:15,-74.008938,40.718499,-73.98147,40.80478,4,7.47,152.71,app,173
401,2026-04-24 10:05:00,2026-04-24 10:31:45,-73.990021,40.639337,-73.933434,40.745142,3,6.04,117.56,app,178
402,2026-04-23 06:27:00,2026-04-23 06:48:47,-73.995511,40.712235,-73.997708,40.716886,1,4.95,102.64,efectivo,113
403,2026-04-22 04:18:00,2026-04-22 05:33:03,-73.994898,40.712788,-73.796345,40.635426,4,16.74,280.91,tarjeta,138
404,2026-04-17 14:46:00,2026-04-17 15:05:05,-73.952917,40.727389,-73.935124,40.748542,2,3.27,78.57,efectivo,125
